Dataset,Mouse ID,Laser,Speed,Intensity,Fit Lifetime,Empirical Lifetime
20220404_1629_RvR_003,1629,3,17.4414,170765.0,2.49682041609143,4.274476119649415
20220404_1629_RvR_003,1629,3,15.585916666666668,173850.0,2.50388532924823,4.2846228340337404
20220404_1629_RvR_003,1629,3,13.359366666666666,174375.0,2.50208714464271,4.27851820918372
20220404_1629_RvR_003,1629,3,13.359371428571428,172587.5,2.501469300067,4.28042368255381
20220404_1629_RvR_003,1629,3,12.988283333333333,170729.0,2.50957717593165,4.27926384295712
20220404_1629_RvR_003,1629,3,13.730450000000001,170027.0,2.5031920181744503,4.28010319829904
20220404_1629_RvR_003,1629,3,13.359371428571428,172179.0,2.5027949007155095,4.28234441097577
20220404_1629_RvR_003,1629,3,14.101566666666667,170792.0,2.49213450891307,4.27533350457547
20220404_1629_RvR_003,1629,3,15.5859,171868.0,2.5051491316144703,4.28104067562986
20220404_1629_RvR_003,1629,3,12.988283333333333,168062.0,2.50494179553574,4.2790406718588
20220404_1629_RvR_003,1629,3,10.81472857142857,165778.5,2.50835769851129,4.283013164179825
20220404_1629_RvR_003,1629,3,10.496628571428571,170412.0,2.50080365496306,4.2780578203283595
20220404_1629_RvR_003,1629,3,10.761700000000001,168309.0,2.50329077661838,4.27825163637143
20220404_1629_RvR_003,1629,3,13.730450000000001,168487.0,2.50667992287573,4.277128440826391
20220404_1629_RvR_003,1629,3,13.804680000000001,171358.0,2.5036345441344947,4.28472014300408
20220404_1629_RvR_003,1629,3,13.359371428571428,173046.0,2.50940436659157,4.2882100432411
20220404_1629_RvR_003,1629,3,12.9883,171498.0,2.50852057163612,4.28347437180691
20220404_1629_RvR_003,1629,3,11.1328,170475.0,2.50812829949586,4.289386004847056
20220404_1629_RvR_003,1629,3,12.617183333333333,170398.0,2.509161757370775,4.28513657419827
20220328_1629_RvR_001,1629,1,0.0,288232.5,2.441087316167815,4.154187343534755
20220328_1629_RvR_001,1629,1,0.0,290187.0,2.44001747634346,4.15530650742654
20220328_1629_RvR_001,1629,1,0.0,292216.0,2.450760102892945,4.1635212978747305
20220328_1629_RvR_001,1629,1,0.0,292007.0,2.44926415240848,4.16104232817857
20220328_1629_RvR_001,1629,1,0.0,291083.0,2.45625371188549,4.17261139003732
20220328_1629_RvR_001,1629,1,0.0,291291.0,2.4546728350474547,4.16987139619165
20220328_1629_RvR_001,1629,1,20.100933333333334,325312.5,2.4869963849981804,4.230175832375961
20220328_1629_RvR_001,1629,1,20.502933333333335,330459.0,2.49053196945883,4.22944805278388
20220328_1629_RvR_001,1629,1,19.698916666666666,334341.0,2.49641501483735,4.2344471537508195
20220328_1629_RvR_001,1629,1,19.698916666666666,340506.5,2.501167995307825,4.2437454019098055
20220328_1629_RvR_001,1629,1,17.2868,335369.5,2.49385683761302,4.232104756506439
20220328_1629_RvR_001,1629,1,16.884785714285712,333874.0,2.4917510694546,4.230613594419999
20220328_1629_RvR_001,1629,1,18.49285,335850.5,2.4931804732818,4.2347937442564945
20220328_1629_RvR_001,1629,1,20.100916666666667,337639.0,2.50432463371122,4.246296148211535
20220328_1629_RvR_001,1629,1,17.2868,338578.0,2.50171620379397,4.24369141926986
20220328_1629_RvR_001,1629,1,17.688816666666668,335772.0,2.49463322076737,4.24055390034886
20220328_1629_RvR_001,1629,1,18.09085,334998.5,2.490989198535835,4.229557164628825
20220328_1629_RvR_001,1629,1,19.2969,335376.0,2.49720613989374,4.240531289855681
20220328_1629_RvR_001,1629,1,15.2767,333665.0,2.4967240001895097,4.22917369755998
20220328_1629_RvR_001,1629,1,18.9523,335825.5,2.49861163036772,4.243455058703505
20220328_1629_RvR_001,1629,1,18.492866666666664,336078.5,2.5016971615214247,4.242321232305441
20220328_1629_RvR_001,1629,1,17.688816666666668,336517.0,2.49890211487207,4.23754740540295
20220328_1629_RvR_001,1629,1,16.884783333333335,340781.0,2.5026399843244196,4.244167562164799
20220328_1629_RvR_001,1629,1,16.48275,332745.5,2.491075423748355,4.2314227728958596
20220328_1629_RvR_001,1629,1,17.688816666666668,334169.5,2.493816702436175,4.2331233842450855
20220328_1629_RvR_001,1629,1,19.296883333333334,335807.5,2.4962955694845,4.23831094941329
20220328_1629_RvR_001,1629,1,16.08075,328029.0,2.48643908140828,4.22680417764637
20220328_1629_RvR_001,1629,1,18.090816666666665,331467.0,2.49086151421516,4.22567694799755
20220328_1629_RvR_001,1629,1,19.2969,335004.5,2.49676053958423,4.237643062989415
20220328_1629_RvR_001,1629,1,18.894866666666665,336799.5,2.49686414478291,4.2423148394413
20220328_1629_RvR_001,1629,1,19.698916666666666,334291.0,2.5036801711579746,4.247448023527045
20220404_1630_RvR_002,1630,2,0.0,353815.5,2.517991239220195,4.220644764368495
20220404_1630_RvR_002,1630,2,0.0,352564.0,2.51662467062356,4.21760837337561
20220404_1630_RvR_002,1630,2,0.0,359004.5,2.52974313600781,4.229988827395315
20220404_1630_RvR_002,1630,2,0.0,363160.5,2.53306393648156,4.2374876429258155
20220404_1630_RvR_002,1630,2,0.0,355862.0,2.526112336655005,4.225064176037209
20220404_1630_RvR_002,1630,2,0.0,358452.0,2.5234674268529247,4.224836477936255
20220404_1630_RvR_002,1630,2,0.0,355369.0,2.52411683517614,4.22343315362516
20220404_1630_RvR_002,1630,2,0.0,355946.5,2.52361072156076,4.22222400102268
20220404_1630_RvR_002,1630,2,0.0,357541.0,2.5270040857370697,4.227683596944235
20220404_1630_RvR_002,1630,2,0.0,360468.0,2.53770660406142,4.244357067378431
20220404_1630_RvR_002,1630,2,15.585928571428571,421542.0,2.5637139166303102,4.29581419752073
20220404_1630_RvR_002,1630,2,19.66796666666667,419211.5,2.5595144161007246,4.28858253231572
20220404_1630_RvR_002,1630,2,15.267842857142858,417196.5,2.5621492382503552,4.287875538900445
20220404_1630_RvR_002,1630,2,6.997742857142858,408744.0,2.55862908838262,4.282495520209115
20220404_1630_RvR_002,1630,2,13.677457142857143,412875.0,2.5620476585847203,4.286960617428161
20220404_1630_RvR_002,1630,2,19.667983333333332,416789.0,2.5600486207630198,4.28754076050755
20220404_1630_RvR_002,1630,2,17.4414,418356.0,2.56320417916621,4.292676055449061
20220404_1630_RvR_002,1630,2,16.69921666666667,421882.5,2.56918349159848,4.293528353563776
20220404_1630_RvR_002,1630,2,20.410183333333336,426136.0,2.56893934081975,4.2986647034236904
20220404_1630_RvR_002,1630,2,16.540185714285716,419986.0,2.56960573901492,4.29727127389127
20220404_1630_RvR_002,1630,2,18.130557142857143,421884.0,2.56363683572528,4.294271004987911
20220404_1630_RvR_002,1630,2,12.988283333333333,423216.0,2.567527494796545,4.296209157046495
20220404_1630_RvR_002,1630,2,19.402914285714285,422731.0,2.57313569237491,4.30273004839106
20220404_1630_RvR_002,1630,2,16.3281,418392.0,2.56715548106252,4.29447890390813
20220404_1630_RvR_002,1630,2,17.494414285714285,420569.5,2.5682717332056697,4.30095367314882
20220404_1630_RvR_002,1630,2,13.730483333333334,410792.0,2.5612581236086203,4.29014038826783
20220404_1630_RvR_002,1630,2,16.328116666666666,414047.0,2.5658045708435653,4.292144389074495
20220404_1630_RvR_002,1630,2,16.32815,417908.0,2.56848737121266,4.294548632230979
20220404_1630_RvR_002,1630,2,18.183600000000002,415436.0,2.57344482769456,4.29699607283127
20220404_1630_RvR_002,1630,2,14.101566666666667,418172.0,2.56839478471437,4.29807799152338
20220404_1630_RvR_002,1630,2,18.5547,419931.5,2.56805684612147,4.29996448817369
20220404_1630_RvR_002,1630,2,17.8125,416469.0,2.5674808255712303,4.29619760133468
20220404_1630_RvR_002,1630,2,15.214816666666668,425230.0,2.5751969028054,4.30631489382229
20220404_1630_RvR_002,1630,2,12.98825,435049.0,2.5814786883505603,4.32487198109862
20220404_1630_RvR_003,1630,3,0.0,266440.5,2.4851892867819654,4.2148405597000504
